simulation,trial,n,T_mse,S_mse,X_mse
simD,5,10000,0.010229674421451822,0.0004285143843391204,0.012844524953342354
simD,5,20000,0.005269568102292455,0.0003955156742285846,0.006460366910641094
simD,5,100000,0.0008263205613831327,1.9672886354399495e-06,0.0009227424974488734
simD,5,300000,0.00025527867908143085,8.329455737135383e-06,0.0002977010702509074
simD,6,5000,0.013507020900051661,6.568164250332742e-05,0.015425789410971627
simD,6,10000,0.008515074573436745,1.2882955115594944e-06,0.010331046458612334
simD,6,20000,0.007365082612558264,3.4445212598685115e-06,0.00813172444625933
simD,6,100000,0.0011180248206315473,2.3442658489078965e-05,0.001348533228283748
simD,6,300000,0.0003791514902646641,8.812388375798762e-06,0.00042595334378939313
simD,7,5000,0.021111483834272332,0.0016072431907900753,0.02274278073964513
simD,7,10000,0.00921075210239459,1.5607797673385977e-05,0.009140512044540465
simD,7,20000,0.0031830624427775255,4.020045850516992e-05,0.003151504069636457
simD,7,100000,0.0011272954171873178,2.5508892398665056e-05,0.0012153006593858073
simD,7,300000,0.0002394020814032693,1.1387156483158997e-06,0.0002754420098789723
simD,8,5000,0.027953653449766115,0.00020306275133321572,0.02955071803548208
simD,8,10000,0.010912189782768866,1.1395571900692682e-06,0.012099310307479688
simD,8,20000,0.005562531770205328,2.046417087543472e-06,0.0062431960036266115
simD,8,100000,0.0008129228558712378,1.3468188230158999e-05,0.0009392838850106051
simD,8,300000,0.00022601492303866126,2.5829279404190495e-05,0.00027128827718774515
simD,9,5000,0.020036397400690447,3.3239288547823233e-05,0.020629425643411237
simD,9,10000,0.009535657252620228,0.0003399073368893355,0.0110187805266222
simD,9,20000,0.003923527379170972,1.3985282372160211e-05,0.0045634955360554065
simD,9,100000,0.0010195801825369345,2.764469421483215e-05,0.0010807798663548948
simD,9,300000,0.00037868272263596987,4.8377086823242316e-05,0.0004263132211084218
simE,0,5000,4.246766873749334,5.763827197631611,4.258449900725435
simE,0,10000,4.218255069862659,5.762037097234923,4.222042052237983
simE,0,20000,4.2096481960214795,5.761041232255247,4.211925467738782
simE,0,100000,4.202186628901833,5.761118092108269,4.202591655097569
simE,0,300000,4.200355779919579,5.761117640788076,4.200295630335823
simE,1,5000,4.25969084648982,5.787927593217462,4.261821858394987
simE,1,10000,4.237047592391292,5.779546760453873,4.237624329576712
simE,1,20000,4.224851506345046,5.776183768729962,4.226287346696493
simE,1,100000,4.217690759719728,5.775427824674312,4.218040136256823
simE,1,300000,4.215862571174921,5.775366683785027,4.215979813948673
simE,2,5000,4.221838854916504,5.719514363649854,4.22189458808783
simE,2,10000,4.214103102838761,5.719631724101092,4.213552079273388
simE,2,20000,4.201879896627473,5.719710188519793,4.202419777643428
simE,2,100000,4.195425486577328,5.719512070043749,4.195429890941228
simE,2,300000,4.193238086669355,5.719623855234892,4.193302585398653
simE,3,5000,4.269718462380353,5.741273530427685,4.278322315309209
simE,3,10000,4.223239495192532,5.7417662820845194,4.226013549644703
simE,3,20000,4.199892468839665,5.741047272393763,4.201069778621192
simE,3,100000,4.194502327898707,5.741311560465895,4.194822182703978
simE,3,300000,4.193059311612985,5.741074300995625,4.193099273477135
simE,4,5000,4.251195283450085,5.754387042304952,4.253802457872702
simE,4,10000,4.222617732219654,5.745154728718647,4.225858667371334
simE,4,20000,4.209495177728017,5.74530486715972,4.210893161248769
simE,4,100000,4.202181264164944,5.745156583130742,4.202900532305363
simE,4,300000,4.199798184944935,5.745182904880478,4.199919064526086
simE,5,5000,4.269774061660146,5.7987246628161415,4.27828122847601
simE,5,10000,4.252648994386428,5.792463786750338,4.255814206716207
simE,5,20000,4.2268869710359995,5.788550003063544,4.228361038663185
simE,5,100000,4.217201275962196,5.788447507768836,4.21749761509397
simE,5,300000,4.215708100651612,5.788362487512092,4.215874460996796
simE,6,5000,4.241848949685773,5.75624036625899,4.246293566049247
simE,6,10000,4.22008469968479,5.754368916465743,4.2251519841205925
simE,6,20000,4.2192971934371615,5.754798916843286,4.220454262192544
simE,6,100000,4.206504604175421,5.754684180612788,4.206836227205969
simE,6,300000,4.204723087340131,5.754379627930095,4.204750450782337
simE,7,5000,4.239513804506408,5.709015851956199,4.248694428129241
simE,7,10000,4.210218229203309,5.711519986047078,4.212368371972457
simE,7,20000,4.189134329646223,5.7074372797498585,4.190399576035211
simE,7,100000,4.183647502341277,5.707410949335067,4.183967189271885
simE,7,300000,4.181468521218008,5.707584503396781,4.18158060639006
simE,8,5000,4.304392177074538,5.85199134931412,4.302499934691864
simE,8,10000,4.272731540002016,5.852457043838465,4.275803869630895
simE,8,20000,4.266962526782586,5.851074594663971,4.269158090087472
simE,8,100000,4.257344154392705,5.849921233180584,4.257768481347103
simE,8,300000,4.255593850787771,5.850030154920983,4.255614086068556
simE,9,5000,4.267684253722455,5.794817659973104,4.270605877731718
simE,9,10000,4.253336918718905,5.7947747918387735,4.2571907016741
simE,9,20000,4.237858101612727,5.794276131794043,4.239450905106235
simE,9,100000,4.226780851134543,5.794384994720979,4.227105744851043
simE,9,300000,4.2257130414720985,5.794599937209708,4.225763328394055
simF,0,5000,5.813670781418784,7.2513092136225445,5.81316992500999
simF,0,10000,5.763997779895243,7.291773865775687,5.753902935631105
